Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Și te glăsăști tare ca marea cînd rage , Mărgînd cu năvală la smîrc ce o trage .","Și te glăsăști tare ca marea cînd rage , Mărgînd cu năvală","Și te glăsăști tare ca marea cînd rage , Mărgînd la smîrc ce o trage","Și te glăsăști tare ca marea cînd rage , Mărgînd cu năvală","Și te glăsăști tare ca marea cînd rage , Mărgînd la smîrc",cu năvală,la smârc,merge,cu năvală,la smîrc ce o trage,2,5,cu,la,năvală,smârc,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Pentru ce mă lepez de petrec în jele , Cu față mîhnită , cu veșminte rele , Cînd vine pizmașul de mă tot îngînă Preste toată vremea și -mproașcă cu tină ?",Pentru ce mă lepez de petrec în jele,"Pentru ce mă lepez de petrec , Cu față mîhnită , cu veșminte rele",Pentru ce mă lepez de petrec în jele,Pentru ce mă lepez de petrec Cu față,în jale,cu față,petrece,în jele,", Cu față mîhnită , cu veșminte rele",2,8,în,cu,jale,față,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Ca -n tinere zîle să -ț cînt în lăute Cîntece de slavă de pre strune multe .,Ca -n tinere zîle să -ț cînt în lăute,Ca -n tinere zîle să -ț cînt de pre strune multe,Ca -n tinere zîle să -ț cînt în lăute,Ca -n tinere zîle să -ț cînt de pre strune,în lăută,de pe strună,cânta,în lăute,de pre strune multe,2,4,în,de pe,lăută,strună,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Că ei , moșii noștri , n- au mărs cu săgeata , Cînd au luat țara , îngrozind cu spata Și -npungînd pizmașii cu sulița -n mațe , Să facă izbîndă cu a sale brațe .","Că ei , moșii noștri , n- au mărs cu săgeata , Cînd au luat țara , îngrozind cu spata Și -npungînd pizmașii cu sulița","Că ei , moșii noștri , n- au mărs cu săgeata , Cînd au luat țara , îngrozind cu spata Și -npungînd pizmașii -n mațe","Că ei , moșii noștri , n- au mărs cu săgeata , Cînd au luat țara , îngrozind cu spata Și -npungînd pizmașii cu sulița","Că ei , moșii noștri , n- au mărs cu săgeata , Cînd au luat țara , îngrozind cu spata Și -npungînd pizmașii -n mațe",cu suliță,în maț,înpunge,cu sulița,-n mațe,2,2,cu,în,suliță,maț,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cînd vor să se mustre , pre noi ne pun pildă Și clătesc cu capul de -a noastră osîndă .","Cînd vor să se mustre , pre noi ne pun pildă Și clătesc cu capul","Cînd vor să se mustre , pre noi ne pun pildă Și clătesc de -a noastră osîndă","Cînd vor să se mustre , pre noi ne pun pildă Și clătesc cu capul","Cînd vor să se mustre , pre noi ne pun pildă Și clătesc de osîndă",cu cap,de osândă,clăti,cu capul,de -a noastră osîndă,2,4,cu,de,cap,osândă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Soțîilor tale le faci bucurie , Cînd ti -i arăta -te cu multă tărie Din casa cea scumpă , cu os tincuită , Veșmintelor tale toț li să uită .","Soțîilor tale le faci bucurie , Cînd ti -i arăta -te cu multă tărie","Soțîilor tale le faci bucurie , Cînd ti -i arăta -te Din casa cea scumpă , cu os tincuită","Soțîilor tale le faci bucurie , Cînd ti -i arăta -te cu tărie","Soțîilor tale le faci bucurie , Cînd ti -i arăta -te Din casa",cu tărie,din casă,arăta,cu multă tărie,"Din casa cea scumpă , cu os tincuită",3,8,cu,din,tărie,casă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Crăiasa -ț dvorește de -a direapta -n dvorbă , În veșmînt de aur , în scumpă podoabă .",Crăiasa -ț dvorește de -a direapta -n dvorbă,"Crăiasa -ț dvorește de -a direapta , În veșmînt de aur , în scumpă podoabă",Crăiasa -ț dvorește de -a direapta -n dvorbă,Crăiasa -ț dvorește de -a direapta În veșmînt,în vorbă,în veșmânt,dvori,-n dvorbă,", În veșmînt de aur , în scumpă podoabă",2,9,în,în,vorbă,veșmânt,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Nu -i în lume hiică ca -n Tir să dea rază , Va veni cu daruri nainte -ț să cază .","Nu -i în lume hiică ca -n Tir să dea rază , Va veni cu daruri","Nu -i în lume hiică ca -n Tir să dea rază , Va veni nainte -ț","Nu -i în lume hiică ca -n Tir să dea rază , Va veni cu daruri","Nu -i în lume hiică ca -n Tir să dea rază , Va veni nainte -ț",cu dar,înainte tu,veni,cu daruri,nainte -ț,2,2,cu,înainte,dar,tu,NOUN,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"De- am vedea pămîntul clătit de vînt iute , Și munțîi în mare den loc să -i strămute , Marea valuri nalte urlînd să rădice Și să le izbască de munț , să -i despice Cu poarnele apei , Domnul veselește Svînta sa cetate și -ntreag o ferește .","De- am vedea pămîntul clătit de vînt iute , Și munțîi în mare","De- am vedea pămîntul clătit de vînt iute , Și munțîi den loc","De- am vedea pămîntul clătit de vînt iute , Și munțîi în mare","De- am vedea pămîntul clătit de vînt iute , Și munțîi den loc",în mare,din loc,strămuta,în mare,den loc,2,2,în,din,mare,loc,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"În trebile noastre -n toate este Domnul , Cu oști necuprinse , și să ști tot omul Că ne folosește -ntr -a sa sprejineală Domnul lui Iiacov la ceas de năvală .","În trebile noastre -n toate este Domnul , Cu oști necuprinse , și să ști tot omul Că ne folosește -ntr -a sa sprejineală","În trebile noastre -n toate este Domnul , Cu oști necuprinse , și să ști tot omul Că ne folosește la ceas de năvală","În trebile noastre -n toate este Domnul , Cu oști necuprinse , și să ști tot omul Că ne folosește -ntr sprejineală","În trebile noastre -n toate este Domnul , Cu oști necuprinse , și să ști tot omul Că ne folosește la ceas",întru sprijineală,la ceas,folosi,-ntr -a sa sprejineală,la ceas de năvală,4,4,întru,la,sprijineală,ceas,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"CATISMA 7 Psalomul lui David 46 ; Acest psalom cu glas apostolicesc îndamnă pre toț păgînii cătră cunoștința binelui lui Dumnezău , cu mulțămită de bucurie întru ce i- au priimit la credință .",CATISMA 7 Psalomul lui David 46 ; Acest psalom cu glas apostolicesc îndamnă pre toț păgînii cătră cunoștința binelui lui Dumnezău,"CATISMA 7 Psalomul lui David 46 ; Acest psalom cu glas apostolicesc îndamnă pre toț păgînii , cu mulțămită de bucurie întru ce i- au priimit la credință",CATISMA 7 Psalomul lui David 46 ; Acest psalom cu glas apostolicesc îndamnă pre toț păgînii cătră cunoștința,CATISMA 7 Psalomul lui David 46 ; Acest psalom cu glas apostolicesc îndamnă pre toț păgînii cu mulțămită,către cunoștință,cu mulțumită,îndemna,cătră cunoștința binelui lui Dumnezău,", cu mulțămită de bucurie întru ce i- au priimit la credință",5,12,către,cu,cunoștință,mulțumită,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cîntaț în lăute , În zîcături multe , Cîntaț pre -mpăratul , Că nu -i ca dîns altul Să domnească -n lume , Cu svîntul său nume , Cîntaț să -nțăleagă Preste lume largă .","Cîntaț în lăute , În zîcături multe , Cîntaț pre -mpăratul , Că nu -i ca dîns altul Să domnească -n lume","Cîntaț în lăute , În zîcături multe , Cîntaț pre -mpăratul , Că nu -i ca dîns altul Să domnească , Cu svîntul său nume","Cîntaț în lăute , În zîcături multe , Cîntaț pre -mpăratul , Că nu -i ca dîns altul Să domnească -n lume","Cîntaț în lăute , În zîcături multe , Cîntaț pre -mpăratul , Că nu -i ca dîns altul Să domnească Cu nume",în lume,cu nume,domni,-n lume,", Cu svîntul său nume",2,5,în,cu,lume,nume,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Psalomul lui David 47 ; Acesta psalom spune de orașul Ierusalimului , cum să nalță la cinste pentru -mpărățîia Domnului Hristos , și pentru războiul și biruirea .","Psalomul lui David 47 ; Acesta psalom spune de orașul Ierusalimului , cum să nalță la cinste","Psalomul lui David 47 ; Acesta psalom spune de orașul Ierusalimului , cum să nalță pentru -mpărățîia Domnului Hristos , și pentru războiul și biruirea","Psalomul lui David 47 ; Acesta psalom spune de orașul Ierusalimului , cum să nalță la cinste","Psalomul lui David 47 ; Acesta psalom spune de orașul Ierusalimului , cum să nalță pentru -mpărățîia",la cinste,pentru împărăție,înălța,la cinste,"pentru -mpărățîia Domnului Hristos , și pentru războiul și biruirea",2,10,la,pentru,cinste,împărăție,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț cu voie bună Împregiur cetate Ce -i cu ziduri nalte , Hiica jidovască Turnuri să -și prăvască , Și -ntr- alt rînd de lume De svîntul tău nume Toț să povestească , Să te proslăvească .",Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină,Muntele Sionul S- aibă de la Domnul Bucurie plină De giudeț ce -i face,Muntele Sionul S- aibă de la Domnul Bucurie plină -N inemă,Muntele Sionul S- aibă de la Domnul Bucurie plină De giudeț,în inimă,de județ,avea,' -N inemă senină,De giudeț ce -i face,4,5,în,de,inimă,județ,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț cu voie bună Împregiur cetate Ce -i cu ziduri nalte , Hiica jidovască Turnuri să -și prăvască , Și -ntr- alt rînd de lume De svîntul tău nume Toț să povestească , Să te proslăvească .","Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț cu voie bună","Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț Împregiur cetate Ce -i cu ziduri nalte","Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț cu voie","Muntele Sionul S- aibă de la Domnul Bucurie plină ' -N inemă senină De giudeț ce -i face , Șî -n zîle de pace Să iasă -mpreună Toț Împregiur cetate",cu voie,împregiur cetate,ieși,cu voie bună,Împregiur cetate Ce -i cu ziduri nalte,3,7,cu,împregiur,voie,cetate,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ascultaț acestea toate , Să -mi înțăleagă cuvîntul Omul de pre tot pămîntul , Bogătașii depreună Cu mișeii cînd s- adună , Să vă spui de- nțălepciune Cu -nțăles de -nvățuri bune .","Ascultaț acestea toate , Să -mi înțăleagă cuvîntul Omul de pre tot pămîntul , Bogătașii depreună Cu mișeii cînd s- adună , Să vă spui de- nțălepciune","Ascultaț acestea toate , Să -mi înțăleagă cuvîntul Omul de pre tot pămîntul , Bogătașii depreună Cu mișeii cînd s- adună , Să vă spui Cu -nțăles de -nvățuri bune","Ascultaț acestea toate , Să -mi înțăleagă cuvîntul Omul de pre tot pămîntul , Bogătașii depreună Cu mișeii cînd s- adună , Să vă spui de- nțălepciune","Ascultaț acestea toate , Să -mi înțăleagă cuvîntul Omul de pre tot pămîntul , Bogătașii depreună Cu mișeii cînd s- adună , Să vă spui Cu -nțăles",de înțelepciune,cu înțeles,spune,de- nțălepciune,Cu -nțăles de -nvățuri bune,2,5,de,cu,înțelepciune,înțeles,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cela ce ai bogățîie , Să nu stai în sămețîie , Nice s- aibi nedejde -n frate , Sau în om , la greutate .","Cela ce ai bogățîie , Să nu stai în sămețîie , Nice s- aibi nedejde -n frate , Sau în om","Cela ce ai bogățîie , Să nu stai în sămețîie , Nice s- aibi nedejde , la greutate","Cela ce ai bogățîie , Să nu stai în sămețîie , Nice s- aibi nedejde -n frate","Cela ce ai bogățîie , Să nu stai în sămețîie , Nice s- aibi nedejde la greutate",în frate,la greutate,avea,"-n frate , Sau în om",", la greutate",6,3,în,la,frate,greutate,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ce folos este de cinste Omului fără de minte , Ce- ș dă firea omenească Pre fire dobitocească , De merge fără sîială Pre calea cea de sminteală ?","Ce folos este de cinste Omului fără de minte , Ce- ș dă firea omenească Pre fire dobitocească , De merge fără sîială","Ce folos este de cinste Omului fără de minte , Ce- ș dă firea omenească Pre fire dobitocească , De merge Pre calea cea de sminteală","Ce folos este de cinste Omului fără de minte , Ce- ș dă firea omenească Pre fire dobitocească , De merge fără sîială","Ce folos este de cinste Omului fără de minte , Ce- ș dă firea omenească Pre fire dobitocească , De merge Pre calea",fără sfială,pe cale,merge,fără sîială,Pre calea cea de sminteală,2,5,fără,pe,sfială,cale,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Nu cunoaște că -l va duce Dezmierdăciunea cea dulce De va da ca oaia -n rîpă , Și moartea l -va sorbi -n pripă .",Nu cunoaște că -l va duce Dezmierdăciunea cea dulce De va da ca oaia,Nu cunoaște că -l va duce Dezmierdăciunea cea dulce De va da -n rîpă,Nu cunoaște că -l va duce Dezmierdăciunea cea dulce De va da ca oaia,Nu cunoaște că -l va duce Dezmierdăciunea cea dulce De va da -n rîpă,ca oaie,în râpă,da,ca oaia,-n rîpă,2,2,ca,în,oaie,râpă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cu dîns nemică nu duce Dintr- averea lui cea dulce , Că -ntr -această lume -n viață I -i sufletul în dulceață .",Cu dîns nemică nu duce Dintr- averea lui cea dulce,"Cu dîns nemică nu duce , Că -ntr -această lume -n viață I -i sufletul în dulceață",Cu dîns nemică nu duce Dintr- averea,Cu dîns nemică nu duce în dulceață,dintru avere,în dulceață,duce,Dintr- averea lui cea dulce,", Că -ntr -această lume -n viață I -i sufletul în dulceață",5,12,dintru,în,avere,dulceață,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cine -i spune -n dereptate , De- acela fuge departe , Că -i deprins pre cale largă Cătră perire de- aleargă Și să trage pre moșie La -ntunerec de vecie .","Cine -i spune -n dereptate , De- acela fuge departe , Că -i deprins pre cale largă","Cine -i spune -n dereptate , De- acela fuge departe , Că -i deprins Cătră perire","Cine -i spune -n dereptate , De- acela fuge departe , Că -i deprins pre cale","Cine -i spune -n dereptate , De- acela fuge departe , Că -i deprins Cătră perire",pe cale,către pierire,alerga,pre cale largă,Cătră perire,3,2,pe,către,cale,pierire,NOUN,NOUN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Și să -m dai și duh de biruință , Ca să -nvăț pre cei fără de lege Cătră căile tale s- alerge , Să să -toarcă de pre răutate Cătră a ta svîntă bunătate .","Și să -m dai și duh de biruință , Ca să -nvăț pre cei fără de lege Cătră căile tale s- alerge , Să să -toarcă de pre răutate","Și să -m dai și duh de biruință , Ca să -nvăț pre cei fără de lege Cătră căile tale s- alerge , Să să -toarcă Cătră a ta svîntă bunătate","Și să -m dai și duh de biruință , Ca să -nvăț pre cei fără de lege Cătră căile tale s- alerge , Să să -toarcă de pre răutate","Și să -m dai și duh de biruință , Ca să -nvăț pre cei fără de lege Cătră căile tale s- alerge , Să să -toarcă Cătră bunătate",de pe răutate,către bunătate,întoarce,de pre răutate,Cătră a ta svîntă bunătate,3,5,de pe,către,răutate,bunătate,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și mă scoate , Doamne , de la sînge , Cu mîntuința ta de mă strînge .","Și mă scoate , Doamne , de la sînge","Și mă scoate , Doamne , , Cu mîntuința ta","Și mă scoate , Doamne , de sînge","Și mă scoate , Doamne , Cu mîntuința",de sânge,cu mântuință,scoate,de la sînge,", Cu mîntuința ta",3,4,de,cu,sânge,mântuință,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și buzele mele , Doamne svinte , Să -m deșchizi , și rostul să te cînte , Să dea veste fără de sîială În tot locul de svînta ta fală .","Și buzele mele , Doamne svinte , Să -m deșchizi , și rostul să te cînte , Să dea veste fără de sîială","Și buzele mele , Doamne svinte , Să -m deșchizi , și rostul să te cînte , Să dea veste În tot locul","Și buzele mele , Doamne svinte , Să -m deșchizi , și rostul să te cînte , Să dea veste fără sîială","Și buzele mele , Doamne svinte , Să -m deșchizi , și rostul să te cînte , Să dea veste În locul",fără sfială,în loc,da,fără de sîială,În tot locul,3,3,fără,în,sfială,loc,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Cu acesta au prorocestvuit de Ierusalimul cel sufletesc , adecă svînta beserică a legii noaă , că în vremea Domnului Hristos au stătut lumea toată pre pace , pănă ș- au întemeiat svinția sa beserica cu zidiuri nalte de svinț apostoli și proroci , și mucenici , și de toț svinții în toată lumea , că din vreme ce- au născut svinția sa pănă în patruzăci de ai după voznesenie au oprit războaiele .","Cu acesta au prorocestvuit de Ierusalimul cel sufletesc , adecă svînta beserică a legii noaă , că în vremea Domnului Hristos au stătut lumea toată pre pace , pănă ș- au întemeiat svinția sa beserica cu zidiuri nalte de svinț apostoli și proroci , și mucenici , și de toț svinții","Cu acesta au prorocestvuit de Ierusalimul cel sufletesc , adecă svînta beserică a legii noaă , că în vremea Domnului Hristos au stătut lumea toată pre pace , pănă ș- au întemeiat svinția sa beserica în toată lumea","Cu acesta au prorocestvuit de Ierusalimul cel sufletesc , adecă svînta beserică a legii noaă , că în vremea Domnului Hristos au stătut lumea toată pre pace , pănă ș- au întemeiat svinția sa beserica cu zidiuri","Cu acesta au prorocestvuit de Ierusalimul cel sufletesc , adecă svînta beserică a legii noaă , că în vremea Domnului Hristos au stătut lumea toată pre pace , pănă ș- au întemeiat svinția sa beserica în lumea",cu zid,în lume,întemeia,"cu zidiuri nalte de svinț apostoli și proroci , și mucenici , și de toț svinții",în toată lumea,16,3,cu,în,zid,lume,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară eu îț dvoresc înainte , Ca un maslin rodit , Doamne svinte , Că nu -ț lipsăsc din svînta ta casă Cu făgadă și cu jărtvă grasă , Nedejdiuind , Doamne , -ntr -a ta milă , Preste veci să -m fii vîntă și sîlă .","Iară eu îț dvoresc înainte , Ca un maslin rodit , Doamne svinte , Că nu -ț lipsăsc din svînta ta casă","Iară eu îț dvoresc înainte , Ca un maslin rodit , Doamne svinte , Că nu -ț lipsăsc Cu făgadă și cu jărtvă grasă","Iară eu îț dvoresc înainte , Ca un maslin rodit , Doamne svinte , Că nu -ț lipsăsc din casă","Iară eu îț dvoresc înainte , Ca un maslin rodit , Doamne svinte , Că nu -ț lipsăsc Cu făgadă",din casă,cu făgadă,lipsi,din svînta ta casă,Cu făgadă și cu jărtvă grasă,4,6,din,cu,casă,făgadă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Dă , Dumnezău svinte , de Sion să vie În creștinătate a ta -mpărățîie , Și -ț întoarce prada carea ți -i robită , Să- ș vie la urmă -n țara cea dorită .","Dă , Dumnezău svinte , de Sion să vie În creștinătate a ta -mpărățîie , Și -ț întoarce prada carea ți -i robită , Să- ș vie la urmă","Dă , Dumnezău svinte , de Sion să vie În creștinătate a ta -mpărățîie , Și -ț întoarce prada carea ți -i robită , Să- ș vie -n țara cea dorită","Dă , Dumnezău svinte , de Sion să vie În creștinătate a ta -mpărățîie , Și -ț întoarce prada carea ți -i robită , Să- ș vie la urmă","Dă , Dumnezău svinte , de Sion să vie În creștinătate a ta -mpărățîie , Și -ț întoarce prada carea ți -i robită , Să- ș vie -n țara",la urmă,în țară,veni,la urmă,-n țara cea dorită,2,4,la,în,urmă,țară,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și mă ia grije pentru strigare Ce -m fac pizmașii cu supărare , Cu păcătoșii ce să -nvitară Pentru să -m facă veste rea -n țară .",Și mă ia grije pentru strigare Ce -m fac pizmașii cu supărare,"Și mă ia grije pentru strigare Ce -m fac pizmașii , Cu păcătoșii ce să -nvitară Pentru să -m facă veste rea -n țară",Și mă ia grije pentru strigare Ce -m fac pizmașii cu supărare,Și mă ia grije pentru strigare Ce -m fac pizmașii Cu păcătoșii,cu supărare,cu păcătos,face,cu supărare,", Cu păcătoșii ce să -nvitară Pentru să -m facă veste rea -n țară",2,14,cu,cu,supărare,păcătos,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"-Neacă -le , Doamne , și le- mparț limba , Să să scurteze din oraș scîrba , Să nu mai îmble să leșuiască Pre supt zebrele , să căpuiască , Întinzînd lațuri în drum cu nadă , Fără ce -nșală și scornesc sfadă .","-Neacă -le , Doamne , și le- mparț limba , Să să scurteze din oraș scîrba , Să nu mai îmble să leșuiască Pre supt zebrele , să căpuiască , Întinzînd lațuri în drum","-Neacă -le , Doamne , și le- mparț limba , Să să scurteze din oraș scîrba , Să nu mai îmble să leșuiască Pre supt zebrele , să căpuiască , Întinzînd lațuri cu nadă","-Neacă -le , Doamne , și le- mparț limba , Să să scurteze din oraș scîrba , Să nu mai îmble să leșuiască Pre supt zebrele , să căpuiască , Întinzînd lațuri în drum","-Neacă -le , Doamne , și le- mparț limba , Să să scurteze din oraș scîrba , Să nu mai îmble să leșuiască Pre supt zebrele , să căpuiască , Întinzînd lațuri cu nadă",în drum,cu nadă,întinde,în drum,cu nadă,2,2,în,cu,drum,nadă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ce mi -i mai jele și mai grea trudă , Cînd îm pizmește om ce mi -i rudă , Carele -m știe voia și gîndul , La masă șede cu mine -n rîndul , Și- n sărbătoare merge -mpreună La casa svîntă soțîie bună .","Ce mi -i mai jele și mai grea trudă , Cînd îm pizmește om ce mi -i rudă , Carele -m știe voia și gîndul , La masă șede cu mine","Ce mi -i mai jele și mai grea trudă , Cînd îm pizmește om ce mi -i rudă , Carele -m știe voia și gîndul , La masă șede -n rîndul","Ce mi -i mai jele și mai grea trudă , Cînd îm pizmește om ce mi -i rudă , Carele -m știe voia și gîndul , La masă șede cu mine","Ce mi -i mai jele și mai grea trudă , Cînd îm pizmește om ce mi -i rudă , Carele -m știe voia și gîndul , La masă șede -n rîndul",cu eu,în rând,ședea,cu mine,-n rîndul,2,2,cu,în,eu,rând,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Sara ș- amiazăz , și demineață , Grăiesc la Domnul fără de greață , Că mă aude și mă va scoate , Și voi fi -n pace de toi de gloate .","Sara ș- amiazăz , și demineață , Grăiesc la Domnul","Sara ș- amiazăz , și demineață , Grăiesc fără de greață","Sara ș- amiazăz , și demineață , Grăiesc la Domnul","Sara ș- amiazăz , și demineață , Grăiesc fără greață",la domn,fără greață,grăi,la Domnul,fără de greață,2,3,la,fără,domn,greață,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"În sfîrșit să nu strici , David în titul de scrisoare , cînd fugi denaintea lui Saul în peșteră , Psalomul lui David 56 .","În sfîrșit să nu strici , David în titul de scrisoare , cînd fugi denaintea lui Saul","În sfîrșit să nu strici , David în titul de scrisoare , cînd fugi în peșteră","În sfîrșit să nu strici , David în titul de scrisoare , cînd fugi denaintea Saul","În sfîrșit să nu strici , David în titul de scrisoare , cînd fugi în peșteră",dinaintea Saul,în peșteră,fugi,denaintea lui Saul,în peșteră,3,2,dinaintea,în,Saul,peșteră,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ț -ai trimisu -ț , Doamne , mila ș- adevara , De mi- ai curățît ponoslul și ocara , Și mi- ai scos din lei mișelul mieu de suflet , Ce gîrbiia pregiur mine cu rău cuget .","Ț -ai trimisu -ț , Doamne , mila ș- adevara , De mi- ai curățît ponoslul și ocara , Și mi- ai scos din lei mișelul mieu de suflet , Ce gîrbiia pregiur mine","Ț -ai trimisu -ț , Doamne , mila ș- adevara , De mi- ai curățît ponoslul și ocara , Și mi- ai scos din lei mișelul mieu de suflet , Ce gîrbiia cu rău cuget","Ț -ai trimisu -ț , Doamne , mila ș- adevara , De mi- ai curățît ponoslul și ocara , Și mi- ai scos din lei mișelul mieu de suflet , Ce gîrbiia pregiur mine","Ț -ai trimisu -ț , Doamne , mila ș- adevara , De mi- ai curățît ponoslul și ocara , Și mi- ai scos din lei mișelul mieu de suflet , Ce gîrbiia cu cuget",împrejur eu,cu cuget,gârbi,pregiur mine,cu rău cuget,2,3,împrejur,cu,eu,cuget,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Fiii lumii ș- au ieșit din omenie , Le sînt dinții lănci cu ostii de mînie Slobozîte , și li -i limba spată iute , Ascuțîtă -n doauă rosturi ca pre cute .","Fiii lumii ș- au ieșit din omenie , Le sînt dinții lănci cu ostii de mînie Slobozîte , și li -i limba spată iute , Ascuțîtă -n doauă rosturi","Fiii lumii ș- au ieșit din omenie , Le sînt dinții lănci cu ostii de mînie Slobozîte , și li -i limba spată iute , Ascuțîtă ca pre cute","Fiii lumii ș- au ieșit din omenie , Le sînt dinții lănci cu ostii de mînie Slobozîte , și li -i limba spată iute , Ascuțîtă -n rosturi","Fiii lumii ș- au ieșit din omenie , Le sînt dinții lănci cu ostii de mînie Slobozîte , și li -i limba spată iute , Ascuțîtă ca pre cute",în rost,ca pe cute,ascuți,-n doauă rosturi,ca pre cute,3,3,în,ca pe,rost,cute,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și arcul să -și tragă moale , Să să slăbască din foale , Să pieie ticăițește , Ca ceara cînd se topește , Și ca cubelcii să arză De soare , și să nu -l vază , Să nu poată să să tragă Preste spini , fără de vlagă .","Și arcul să -și tragă moale , Să să slăbască din foale , Să pieie ticăițește , Ca ceara cînd se topește , Și ca cubelcii să arză De soare , și să nu -l vază , Să nu poată să să tragă Preste spini","Și arcul să -și tragă moale , Să să slăbască din foale , Să pieie ticăițește , Ca ceara cînd se topește , Și ca cubelcii să arză De soare , și să nu -l vază , Să nu poată să să tragă , fără de vlagă","Și arcul să -și tragă moale , Să să slăbască din foale , Să pieie ticăițește , Ca ceara cînd se topește , Și ca cubelcii să arză De soare , și să nu -l vază , Să nu poată să să tragă Preste spini","Și arcul să -și tragă moale , Să să slăbască din foale , Să pieie ticăițește , Ca ceara cînd se topește , Și ca cubelcii să arză De soare , și să nu -l vază , Să nu poată să să tragă fără vlagă",peste spin,fără vlagă,trage,Preste spini,", fără de vlagă",2,4,peste,fără,spin,vlagă,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Și li s- a spăla de sînge Pre mîni , cînd răii s- or stînge .",Și li s- a spăla de sînge,Și li s- a spăla Pre mîni,Și li s- a spăla de sînge,Și li s- a spăla Pre mîni,de sânge,pe mână,spăla,de sînge,Pre mîni,2,2,de,pe,sânge,mână,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Vimo , Dumezău svinte , de mi- agiută , Ca lui Izrail , în grije multă .","Vimo , Dumezău svinte , de mi- agiută , Ca lui Izrail","Vimo , Dumezău svinte , de mi- agiută , în grije multă","Vimo , Dumezău svinte , de mi- agiută Ca Izrail","Vimo , Dumezău svinte , de mi- agiută în grije",ca Israel,în grijă,ajuta,", Ca lui Izrail",", în grije multă",4,4,ca,în,Israel,grijă,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
